objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,crash_type,crash_on_interstate,scanner_audio_missing,crash_category,national_park
195889912,2021-02-10,0101000020E61000004FA389925E3C53C01FC7BB6D2A714340,38.884065,-76.943251,428 BURBANK STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195886986,2021-02-05,0101000020E61000007194BAFDDA3F53C0366EDE5A626E4340,38.862369,-76.997739,SUITLAND PARKWAY SE & FIRTH STERLING AVENUE SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD Only,0
195891192,2021-02-16,0101000020E61000004CC1682A384053C06DB4B49FCA6D4340,38.857343,-77.005018,2860 SOUTH CAPITOL STREET SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195892874,2021-02-24,0101000020E6100000A3B5D153394053C095588DB9DD6D4340,38.863236,-76.99784,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD Only,0
195892756,2021-02-20,0101000020E6100000E0BDF1C42B3D53C0A7FD3D0669714340,38.884624,-76.956784,3400 MINNESOTA AVENUE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195892744,2021-02-20,0101000020E61000003F0F94389F3C53C03165023152734340,38.899987,-76.948423,700 KENILWORTH TERRACE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195891116,2021-02-15,0101000020E6100000E4BCEF9B953C53C011522D3061734340,38.900975,-76.94717,740 KENILWORTH AVENUE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195892794,2021-02-20,0101000020E6100000FD12A536EB4153C05E1118A5CD704340,38.880888,-77.030266,INTERSTATE 395 INTERSTATE BN,Ward 6,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195887190,2021-02-05,0101000020E6100000703531E1054053C0C0C3B55A406A4340,38.830284,-77.000572,400 BRANDYWINE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195895493,2021-02-28,0101000020E6100000EDC10EF23C4053C086DFC71ED06A4340,38.834469,-77.003718,MISSISSIPPI AVE SE & WAYNE PL SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195891253,2021-02-18,0101000020E6100000437C262E2E4053C06D70D756FC6A4340,38.83575,-77.002521,3808 2ND STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195886994,2021-02-04,0101000020E6100000E156264A764053C06C8B4A8E2E6C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD and DCFEMS,0
195888713,2021-02-09,0101000020E610000000F13014764053C057CE3604426C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD Only,0
195889983,2021-02-13,0101000020E610000057ECEC99754053C088DCD38D926C4340,38.845281,-77.003305,200 MALCOLM X AVENUE SE,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD Only,0
195886993,2021-02-05,0101000020E6100000C4D79E3E724053C01B88E997046D4340,38.85168,-77.00693,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195890130,2021-02-11,0101000020E610000008A72037B73E53C061334982706E4340,38.862801,-76.97993,1707 W STREET SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195892914,2021-02-23,0101000020E610000045F13514893E53C03C11A055B86E4340,38.865421,-76.976948,1934 GOOD HOPE ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195893044,2021-02-22,0101000020E610000099269757983C53C0B112A44CF16E4340,38.866823,-76.946281,1630 40TH STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195890013,2021-02-13,0101000020E6100000C6A073331C3E53C0637079F36C754340,38.917789,-76.972087,2300 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195892918,2021-02-23,0101000020E6100000B2450CA6343E53C0EFB117586C754340,38.917789,-76.972087,2300 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195893049,2021-02-22,0101000020E6100000B0F0DE563B3E53C0FCC8AC826B754340,38.917309,-76.973437,2228 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195891237,2021-02-18,0101000020E610000050E84928373E53C06C1A892E6C754340,38.917329,-76.972439,NEW YORK AVE NE & BLADENSBURG RD NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195887044,2021-02-06,0101000020E6100000D1A60CEFBC3A53C0465E01D7AE724340,38.896032,-76.917779,507 58TH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195893009,2021-02-24,0101000020E6100000CBCAF910143E53C0ABD3D32E8B6D4340,38.855869,-76.969972,2483 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195895451,2021-02-26,0101000020E6100000BEB26010143E53C0E74120858B6D4340,38.851422,-76.971816,2400 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195891266,2021-02-19,0101000020E6100000C06623A00B4253C0615D336467714340,38.88543,-77.031867,300 14TH STREET SW,Ward 2,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195891247,2021-02-18,0101000020E6100000FB76CFA97B3F53C090BC18AA7D6B4340,38.839902,-76.991772,3428 10TH PLACE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195886824,2021-02-01,0101000020E610000003465075673F53C083609DA8706B4340,38.839368,-76.990689,1100 MISSISSIPPI AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195887198,2021-02-04,0101000020E61000008E2B03B4433F53C0AD14B3CC7F6B4340,38.83983,-76.988505,13TH STREET SE & MISSISSIPPI AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195888571,2021-02-07,0101000020E61000002DFFB1B3523B53C09CDF868DCF704340,38.881386,-76.927393,5214 F STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195890088,2021-02-11,0101000020E6100000F37D74F98F3D53C01CEF671359704340,38.877701,-76.962243,29 RANDLE CIRCLE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195890035,2021-02-14,0101000020E6100000B6478FE5794053C05CAABD81C3694340,38.826533,-77.006944,4314 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195894544,2021-02-26,0101000020E6100000A79DD2C87D4053C05F91CB05216A4340,38.828955,-77.007675,4200 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Car/Pedestrian,0,,MPD and DCFEMS,0
195893059,2021-02-22,0101000020E6100000D1F3C773C93C53C097AAE9AE18744340,38.906628,-76.949948,3531 JAY STREET NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894527,2021-02-26,0101000020E6100000D6B1DEB9D03C53C0C45E11DD96734340,38.902446,-76.950987,752 WATER LILY LANE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195888556,2021-02-06,0101000020E6100000F6679BE3763D53C08F1CC3E3CE724340,38.896008,-76.958912,3355 BENNING ROAD NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195890014,2021-02-13,0101000020E6100000CAF16594713F53C0304DE9D7226A4340,38.829204,-76.992482,820 CHESAPEAKE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195889985,2021-02-13,0101000020E61000000AD3DFA9D43F53C0C37C27EBBD694340,38.825933,-76.997378,633 DARRINGTON STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195891188,2021-02-16,0101000020E610000059DF5C7AC94653C0DD98349FA2774340,38.934666,-77.106042,5000 PALISADE LANE NW,Ward 3,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195894423,2021-02-24,0101000020E6100000F50F07C1113F53C0E0BE8D6B376C4340,38.845557,-76.985702,1380 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195889991,2021-02-13,0101000020E6100000252568A2F13E53C0720B5BC6806C4340,38.843397,-76.997739,600 ALABAMA AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195891223,2021-02-18,0101000020E6100000829D7BBD913F53C0A0AEE3A9016A4340,38.828039,-76.99333,820 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195895454,2021-02-28,0101000020E610000003944E10A83F53C05A295294236A4340,38.829651,-76.995646,730 CHESAPEAKE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195887011,2021-02-05,0101000020E6100000DE2CFDB06F3B53C0ECEE1D0C05714340,38.882941,-76.928563,5104 QUEEN'S STROLL PLACE SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195892853,2021-02-23,0101000020E61000009910CBC06E3B53C0443C889C1B714340,38.883871,-76.930285,5004 D STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195885347,2021-02-03,0101000020E610000030FA27490A4053C0FA1AD3285D6A4340,38.830953,-76.999979,400 ATLANTIC STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195892792,2021-02-21,0101000020E610000046BFF4CE8D3F53C0B4EBEEDAE06D4340,38.858417,-76.993028,2600 STANTON ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195894590,2021-02-25,0101000020E61000004164F5A5F73E53C03B225069146E4340,38.859256,-76.984692,2226 HUNTER PLACE SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195889984,2021-02-14,0101000020E6100000EEFDD9A8534253C0DB975FE2097D4340,38.965423,-77.035377,6101 16TH STREET NW,Ward 4,"Colonial Village, Shepherd Park, North Portal Estates",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195887175,2021-02-04,0101000020E61000007783E9EA534253C0C8F6B7E52F7C4340,38.970303,-77.035633,6607 16TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195894565,2021-02-26,0101000020E61000004F7A1FEA534253C04A8BEBC7267C4340,38.969715,-77.03637,16TH STREET NW & VAN BUREN STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195894540,2021-02-27,0101000020E6100000EADAD908883C53C0318C7E0E7A734340,38.903128,-76.947249,3801 JAY STREET NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195889993,2021-02-13,0101000020E6100000669F8BAC433F53C062A8FBB9BB6B4340,38.841659,-76.988503,3400 13TH STREET SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195891277,2021-02-19,0101000020E61000006D30C3AC423D53C04D63C56AE3764340,38.928808,-76.957192,3020 PINEVIEW COURT NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195894420,2021-02-23,0101000020E6100000FEF1991C8B3B53C02DDD242D64744340,38.909299,-76.930363,1424 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891210,2021-02-15,0101000020E6100000ACE81F92AC3D53C00A3777396A6D4340,38.854796,-76.963655,2813 TERRACE ROAD SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195892862,2021-02-23,0101000020E6100000DED81E7B593E53C04EFE8E4B4B6D4340,38.853691,-76.974211,3010 22ND STREET SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195888530,2021-02-06,0101000020E61000009DA45A1F434053C07764D5D1976B4340,38.840885,-77.002824,3400 MARTIN LUTHER KING JR AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195887042,2021-02-06,0101000020E6100000B5E5706F764053C01B100374266C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD Only,0
195891176,2021-02-15,0101000020E6100000DB422472764053C0D859CA10266C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,MPD and DCFEMS,0
195888671,2021-02-10,0101000020E61000005DC120740C4453C09EA14040B9764340,38.927919,-77.063756,3201 GARFIELD STREET NW,Ward 3,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",ROCK CREEK WEST,Car/Pedestrian,0,,MPD Only,0
195886992,2021-02-05,0101000020E610000082AFC03A9B3E53C0C371D18EDC6F4340,38.874461,-76.971676,2300 PENNSYLVANIA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195891373,2021-02-16,0101000020E6100000C727BF0D2F3F53C011E2C948926F4340,38.873629,-76.977491,1905 FAIRLAWN AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195894452,2021-02-24,0101000020E6100000FBD49EF9943B53C0189CFA2523714340,38.88372,-76.931,400 50TH STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195892784,2021-02-21,0101000020E6100000310DBF13103E53C0DDAE00A4466C4340,38.846024,-76.969802,2418 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195892882,2021-02-23,0101000020E610000026E87287133E53C05CA44B743F6C4340,38.845573,-76.970415,2400 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,MPD Only,0
195893060,2021-02-22,0101000020E610000001993680F53D53C01E71A3466E6C4340,38.847304,-76.968214,2528 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,MPD Only,0
195893023,2021-02-22,0101000020E6100000E3F5B946833D53C07F50B0CA0D704340,38.875289,-76.96112,1201 BRANCH AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195895381,2021-02-28,0101000020E6100000ACE10D1C804053C0E09C8CB4716A4340,38.832062,-77.008081,3920 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195887174,2021-02-04,0101000020E6100000812F7207473D53C0C63A030F1B714340,38.883631,-76.956552,3408 ELY PLACE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195885492,2021-02-02,0101000020E6100000F7304FED854053C0639F61945E794340,38.947999,-77.008122,15 CRITTENDEN STREET NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195890018,2021-02-13,0101000020E6100000C1FF9D30944053C0945381749C764340,38.926442,-77.008481,2919 NORTH CAPITOL STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD Only,0
195894408,2021-02-23,0101000020E6100000D87F4C15944053C0F1F4303D8E764340,38.926059,-77.00848,2903 NORTH CAPITOL STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD and DCFEMS,0
195887194,2021-02-05,0101000020E6100000E7C9F6798E4053C0753F2B859E764340,38.926474,-77.00848,17 MICHIGAN AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891269,2021-02-19,0101000020E6100000F0539840553E53C0D38388008F724340,38.895344,-76.973914,300 OKLAHOMA AVENUE NE,Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195893034,2021-02-21,0101000020E61000005D11E0B5523D53C0322365816F6D4340,38.855384,-76.958829,2901 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195886936,2021-02-03,0101000020E61000006CF02CFCAE3D53C014A519432C6D4340,38.85327,-76.965259,3029 NAYLOR ROAD SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195892871,2021-02-23,0101000020E61000000331AB64094053C006C2EE225D6A4340,38.83096,-77.000571,ATLANTIC STREET SE & 4TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195888521,2021-02-06,0101000020E610000083DA2E12254053C04EBE993DFB694340,38.828037,-77.002655,4321 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195894467,2021-02-26,0101000020E61000003D3CD732214053C0B2E12D154B6A4340,38.830337,-77.002024,4011 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195895484,2021-02-27,0101000020E6100000B1EBCF2E214053C0442D5ACC456A4340,38.830337,-77.002024,4011 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195888702,2021-02-10,0101000020E61000001635A9C67D4053C0E5453670336A4340,38.829948,-77.007675,4100 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195891199,2021-02-05,0101000020E610000063EA61D27D4053C0FAF9E05B6A6A4340,38.832062,-77.008081,3920 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195892890,2021-02-24,0101000020E610000067EAB8C67D4053C0F7790363346A4340,38.829756,-77.008152,4049 SOUTH CAPITOL STREET SW,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195895489,2021-02-28,0101000020E61000000B6C12D37D4053C0FF3219516B6A4340,38.831352,-77.007259,4000 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195894442,2021-02-25,0101000020E6100000D777DDC57D4053C0D1C29699F2694340,38.827792,-77.007373,4300 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195889920,2021-02-10,0101000020E6100000D83BFBB5CF3F53C0686BA34824794340,38.946603,-76.99705,4704 7TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195895470,2021-02-20,0101000020E6100000034D7A86063D53C0EFD13927EA724340,38.897341,-76.970224,2651 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195892917,2021-02-23,0101000020E6100000F622E65E963F53C00E536643186E4340,38.860108,-76.993551,2516 SHERIDAN ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195895481,2021-02-27,0101000020E61000008B16B2CD953F53C0BF87D5C4126E4340,38.860866,-76.993674,2512 SHERIDAN ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195892751,2021-02-20,0101000020E610000075ECFD16B23A53C0E44E84E5E3714340,38.88976,-76.9149,5936 EAST CAPITOL STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195887165,2021-02-04,0101000020E6100000E01A37E1493B53C0B8D27B2F1B714340,38.883635,-76.926382,301 53RD STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891258,2021-02-17,0101000020E61000009E90D31B6E3B53C0630F8C472B714340,38.884836,-76.92844,300 51ST STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894512,2021-02-26,0101000020E6100000932929B2E63F53C052E09BF33F6B4340,38.837882,-76.998453,3647 6TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195888545,2021-02-07,0101000020E610000006686A2F903B53C0A3E2EF7B1F744340,38.907203,-76.931432,4900 NASH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195894529,2021-02-27,0101000020E61000006AE89A387C3B53C0C61BE8D54C744340,38.909025,-76.930012,1412 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195894692,2021-02-24,0101000020E610000049C179087E3B53C0B2A51C921F744340,38.907205,-76.929638,5000 NASH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD Only,0
195894702,2021-02-25,0101000020E610000010339CF3BC3A53C09C78A11D36724340,38.892243,-76.918042,246 58TH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891219,2021-02-05,0101000020E61000002668C1859A3F53C0B7804A8F456E4340,38.862104,-76.993332,2427 MARTIN LUTHER KING JR AVENUE SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
195892733,2021-02-20,0101000020E61000004692CAD9B53F53C09003A6266C6E4340,38.862381,-76.99502,1101 HOWARD ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,MPD Only,0
