walkscore,bikescore,transitscore,near_schools,es,ms,hs,public_school,charter_school,anc_id,nbh_cluster,nbh_cluster_names,smd_id,ward_name,census_tract,comp_plan_area,objectid,crimeid,reportdate,fromdate,todate,address,latitude,longitude,bicycle_injuries,vehicle_injuries,pedestrian_injuries,total_injuries,total_major_injuries,total_minor_injuries,bicycle_fatalities,pedestrian_fatalities,vehicle_fatalities,drivers_impaired,drivers_speeding,total_vehicles,total_bicyclists,total_pedestrians,drivers_over_65,drivers_under_25,peds_over_65,peds_under_12,bikers_over_65,bikers_under_18,oos_vehicles,num_cars,num_suvs_or_trucks,driver_tickets,bicycle_tickets,ped_tickets,persontype_array,invehicletype_array,licenseplatestate_array,intapproachdirection,locationerror,lastupdatedate,blockkey,subblockkey,geography,pp_agency_incident_id,pp_total_injuries,pp_total_minor_injuries,pp_total_major_injuries,pp_call_time_rank,distance_to_nearest_block,aadt,totaltravellanes,totalcrosssectionwidth,totalparkinglanes,doubleyellow_line,summarydirection,num_sides_w_sidewalks,sidewalk_width,speed_limit,dcfunctionalclass,nhstype,routename,block_objectid,dcfunctionalclass_desc,distance_to_nearest_intersection,intersectionid,intersection_type,int_road_types,int_road_block_ids,street_names
6.00,32.00,43.00,[None],,,,,,3G,Cluster 10,"Hawthorne, Barnaby Woods, Chevy Chase",3G02,Ward 4,001500,ROCK CREEK WEST,195667086,27400900,2017-08-15 00:19:15+00:00,2017-08-14,1970-01-01,OREGON AVENUE NW & MILITARY ROAD NW,38.962911,-77.052964,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['MD'],North,,1970-01-01 00:00:00+00:00,d42ca71d072acb964d8cbb6164c69a57,4d06bdaea72cd479a2d694348d5d47de,0101000020E6100000E513CCCD634353C0C89202ED407B4340,,,,,1,0.00031415,6346.0,2,23,0,Yes,BD,1,7,25.0,17.0,,OREGON AVE NW,127348,Collector,,,,,,
6.00,32.00,43.00,[None],,,,,,3G,Cluster 10,"Hawthorne, Barnaby Woods, Chevy Chase",3G02,Ward 4,001500,ROCK CREEK WEST,195738629,27438947,2017-09-22 00:58:23+00:00,2017-09-21,1970-01-01,5620 OREGON AVENUE NW,38.965233,-77.054394,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Driver'],['Motor Cycle'],['DC'],South,,1970-01-01 00:00:00+00:00,d42ca71d072acb964d8cbb6164c69a57,4d06bdaea72cd479a2d694348d5d47de,0101000020E610000088DB363A7B4353C07A9ADCFE8C7B4340,,,,,1,0.00037431,6346.0,2,23,0,Yes,BD,1,7,25.0,17.0,,OREGON AVE NW,127348,Collector,,,,,,
6.00,32.00,43.00,[None],,,,,,3G,Cluster 41,Rock Creek Park,3G02,Ward 4,001500,ROCK CREEK WEST,195673643,27773041,2018-08-20 04:46:03+00:00,2018-08-19,1970-01-01,2607 MILITARY ROAD NW,38.96281,-77.05459,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['MD'],East,,1970-01-01 00:00:00+00:00,58b249d6afd8fcab83666d2e352e75ee,9c266bf9f2e2f8717613dc4ebb3d46de,0101000020E6100000156090BF484353C0D95B262F217B4340,,,,,1,1.034e-05,25866.0,4,52,0,,BD,0,,35.0,14.0,NHS Non-Interstate,MILITARY RD NW,124978,Principal Arterial,,,,,,
6.00,32.00,43.00,[None],,,,,,3G,Cluster 41,Rock Creek Park,3G02,Ward 4,001500,ROCK CREEK WEST,195881264,27577589,2018-02-05 15:27:31+00:00,2018-02-05,1970-01-01,"MILITARY RD NW & BEACH DR NW
WAHINGTON,",38.96123,-77.043706,0,4,0,4,0,4,0,0,0,0,0,16,0,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,8.0,6.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Driver', 'Passenger', 'Driver']","['Pickup Truck', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Suv (sport Utility Vehicle)', 'Suv (sport Utility Vehicle)', 'Passenger Car/automobile', 'Pickup Truck', 'Passenger Van', 'Suv (sport Utility Vehicle)', 'Pickup Truck', 'Bus', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD', 'VA', 'DC', 'MD', 'MD', 'DC', 'MD', 'MD', 'MD', 'MD', 'DC', 'MD', 'MD', 'MD', 'MD', 'DC']",Northeast,,1970-01-01 00:00:00+00:00,58b249d6afd8fcab83666d2e352e75ee,31e2842431d2718b04622d34c322d8e8,0101000020E61000006D026FE1CB4253C04E1F768A097B4340,,,,,1,0.00070571,25866.0,4,52,0,,BD,0,,35.0,14.0,NHS Non-Interstate,MILITARY RD NW,124978,Principal Arterial,0.37104556,-143,OVERPASS,"['Local', 'Principal Arterial']","['124978', '133757']",['MILITARY ROAD NW']
7.00,27.00,53.00,[None],,,,,,4A,Cluster 18,"Brightwood Park, Crestwood, Petworth",4A08,Ward 4,002600,ROCK CREEK EAST,195708233,27287551,2017-04-24 14:07:35+00:00,2017-04-24,1970-01-01,4605 BLAGDEN TERRACE NW,38.94657,-77.042241,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],[' None'],East,,1970-01-01 00:00:00+00:00,7f74db3bcb09fb42e7e94801b43666ed,7f74db3bcb09fb42e7e94801b43666ed,0101000020E61000000908201DB44253C00685AE7129794340,,,,,1,0.00054244,,2,32,2,,BD,0,,20.0,19.0,,BLAGDEN TER NW,126925,Local,,,,,,
7.00,27.00,53.00,[None],,,,,,4A,Cluster 18,"Brightwood Park, Crestwood, Petworth",4A08,Ward 4,002600,ROCK CREEK EAST,195850936,28572955,2020-10-27 03:06:11+00:00,2020-10-26,1970-01-01,4600 BLAGDEN TERRACE NW,38.946619,-77.042747,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,"['Passenger', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'DC', 'MD']",East,,1970-01-01 00:00:00+00:00,7f74db3bcb09fb42e7e94801b43666ed,7f74db3bcb09fb42e7e94801b43666ed,0101000020E6100000F3C98366BC4253C0379B860B2B794340,,,,,1,0.00011407,,2,32,2,,BD,0,,20.0,19.0,,BLAGDEN TER NW,126925,Local,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195661898,27033015,2016-08-14 04:59:52+00:00,2016-08-13,1970-01-01,MINNESOTA AVENUE SE,38.878612,-76.961116,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC', 'DC']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000E9FBD198823D53C03506504976704340,,,,,1,4.091e-05,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,7.60884323,15205,REGULAR,['Minor Arterial'],"['124411', '134869', '135207', '136770']","['MINNESOTA AVENUE SE', 'RANDLE CIRCLE SE']"
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195662983,26875711,2016-03-09 20:23:17+00:00,2016-03-09,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Large/heavy Truck']","['MD', 'DC']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000DE239D48813D53C0BE709EF079704340,,,,,1,0.00011885,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195680505,27047980,2016-08-29 02:49:59+00:00,2016-08-28,1970-01-01,3200 MINNESOTA AVENUE SE,38.878786,-76.961212,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Driver'],['Moped/scooter'],[' None'],North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195693010,26884716,2016-03-18 18:31:18+00:00,2016-03-18,1970-01-01,3200 MINNESOTA AVENUE SE,38.878786,-76.961212,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'VA']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195698561,28116712,2019-07-28 11:26:43+00:00,2019-07-27,1970-01-01,3202 MINNESOTA AVENUE SE,38.878771,-76.960973,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,"['Passenger', 'Driver', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA', 'DC', ' None']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E61000001B848AAB823D53C03DBD3D1676704340,,,,,1,1.461e-05,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,6.82987347,15205,REGULAR,['Minor Arterial'],"['124411', '134869', '135207', '136770']","['MINNESOTA AVENUE SE', 'RANDLE CIRCLE SE']"
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195700308,27801433,2018-09-17 06:03:25+00:00,2018-09-17,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Van', 'Passenger Car/automobile']","['DC', 'MD']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195703171,27818854,2018-10-04 22:50:42+00:00,2018-10-04,1970-01-01,3360 MINNESOTA AVENUE SE,38.883033,-76.957923,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Cargo Van']","['MD', 'MD']",South,,1970-01-01 00:00:00+00:00,b56745af4053eafbd423ede787518707,b56745af4053eafbd423ede787518707,0101000020E6100000341EE34C5F3D53C0DDA09BE9D8704340,,,,,1,0.00034993,11419.0,4,39,0,Yes,BD,2,7,25.0,16.0,,MINNESOTA AVE SE,136176,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195734412,27918141,2019-01-12 05:10:20+00:00,2019-01-11,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['MD', ' None']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000A5A291B3803D53C038BF77937B704340,,,,,1,0.00025526,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195736455,27524529,2017-12-15 12:41:34+00:00,2017-12-15,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Driver', 'Driver']","['Bus', 'Cargo Van']","['DC', 'VA']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195742062,28208661,2019-10-28 13:45:59+00:00,2019-10-28,1970-01-01,3240 MINNESOTA AVENUE SE,38.879893,-76.960171,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['Driver', 'Passenger', 'Driver', 'Driver', 'Passenger', 'Passenger', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'VA', 'MD', 'MD', 'MD', 'MD', 'MD']",South,,1970-01-01 00:00:00+00:00,b56745af4053eafbd423ede787518707,b56745af4053eafbd423ede787518707,0101000020E610000080739CD7603D53C0442AC09ED4704340,,,,,1,0.00060188,11419.0,4,39,0,Yes,BD,2,7,25.0,16.0,,MINNESOTA AVE SE,136176,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195750156,25210847,2015-01-11 05:00:00+00:00,2015-01-11,1970-01-01,3200 MINNESOTA AVE SE,38.878703,-76.961021,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,['Driver'],['Suv (sport Utility Vehicle)'],['DC'],North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000AE0CF667813D53C05015879879704340,,,,,1,0.00010057,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195777153,28354897,2020-03-23 05:40:43+00:00,2020-03-22,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,['Driver'],['Passenger Car/automobile'],['VA'],North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000015FCDBBF813D53C000B47AA178704340,,,,,1,0.0002041,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195798791,28432058,2020-06-08 05:45:12+00:00,2020-06-07,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'MD', 'VA']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195805573,28451665,2020-06-27 14:09:56+00:00,2020-06-26,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,"['Passenger', 'Driver', 'Passenger', 'Passenger', 'Passenger', 'Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Van', 'Passenger Car/automobile', 'Passenger Van', 'Passenger Car/automobile', 'Passenger Van']","['DC', 'DC', 'MD', 'DC', 'MD', 'VA', 'MD']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000AE0CF667813D53C05015879879704340,,,,,1,0.00010057,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195805715,27878773,2018-12-03 17:45:08+00:00,2018-12-03,1970-01-01,3340 MINNESOTA AVENUE SE,38.881992,-76.958984,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Large/heavy Truck']","['MD', 'DC']",South,,1970-01-01 00:00:00+00:00,b56745af4053eafbd423ede787518707,b56745af4053eafbd423ede787518707,0101000020E610000022E5BCA25E3D53C0F52773C3DA704340,,,,,1,0.000348,11419.0,4,39,0,Yes,BD,2,7,25.0,16.0,,MINNESOTA AVE SE,136176,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195807394,27354988,2017-06-30 01:53:54+00:00,2017-06-11,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['VA', 'DC']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195812625,27115822,2016-11-05 00:18:25+00:00,2016-11-04,1970-01-01,MINNESOTA AVENUE SE,38.878635,-76.960714,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['Passenger', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E61000005B41A0D2803D53C092CC213C7B704340,,,,,1,0.0001497,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195831258,28024971,2019-04-29 02:16:34+00:00,2019-04-28,1970-01-01,3202 MINNESOTA AVENUE SE,38.878771,-76.960973,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,"['Passenger', 'Driver', 'Driver', 'Driver', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'VA', 'DC', 'WA', 'WA']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E61000001BFE1AE5803D53C0D3AE3A087B704340,,,,,1,1.646e-05,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195837011,28538963,2020-09-23 01:31:49+00:00,2020-09-22,1970-01-01,3200 MINNESOTA AVENUE SE,38.878703,-76.961021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,East,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000AE0CF667813D53C05015879879704340,,,,,1,0.00010057,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195856785,27890633,2018-12-15 09:07:30+00:00,2018-12-15,1970-01-01,3202 MINNESOTA AVENUE SE,38.878771,-76.960973,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver']","['Passenger Car/automobile', 'Passenger Car/automobile']","['DC', 'DC']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E6100000DE3FE4BB823D53C0CE0F84E975704340,,,,,1,0.0001372,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,6.14814904,15205,REGULAR,['Minor Arterial'],"['124411', '134869', '135207', '136770']","['MINNESOTA AVENUE SE', 'RANDLE CIRCLE SE']"
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195861453,27891738,2018-12-16 15:01:24+00:00,2018-12-14,1970-01-01,3340 MINNESOTA AVENUE SE,38.881992,-76.958984,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"['Passenger', 'Driver', 'Driver', 'Passenger', 'Passenger']","['Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile', 'Passenger Car/automobile']","['MD', 'DC', 'MD', 'MD', 'MD']",South,,1970-01-01 00:00:00+00:00,b56745af4053eafbd423ede787518707,b56745af4053eafbd423ede787518707,0101000020E61000005F34EECB5F3D53C09ECDF687D7704340,,,,,1,0.00012976,11419.0,4,39,0,Yes,BD,2,7,25.0,16.0,,MINNESOTA AVE SE,136176,Minor Arterial,,,,,,
7.00,28.00,51.00,[None],,,,,,7B,Cluster 32,"River Terrace, Benning, Greenway, Dupont Park",7B01,Ward 7,009901,FAR NORTHEAST AND SOUTHEAST,195865759,25269938,2015-05-07 05:00:00+00:00,2015-05-07,1970-01-01,3200 MINNESOTA AVENUE SE,38.878786,-76.961212,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Driver', 'Driver', 'Passenger']","['Firearms', 'Passenger Car/automobile', 'Firearms']","['MD', 'DC', 'MD']",North,,1970-01-01 00:00:00+00:00,219a753bdf947836070689dd427f7ddb,219a753bdf947836070689dd427f7ddb,0101000020E610000024331B68813D53C09661269879704340,,,,,1,0.00029391,11419.0,4,39,0,Yes,BD,2,6,25.0,16.0,,MINNESOTA AVE SE,136770,Minor Arterial,,,,,,
